kind,etag,id,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic,replies.comments,snippet.topLevelComment.snippet.moderationStatus
youtube#commentThread,K2pcyM2rAGAylgMogkvKtE-a1go,UghXOKmlxrfXXXgCoAEC,-h2nFG7fDg8,youtube#comment,qnAMvO4auvyZs3k8nx-6gzWIoW4,UghXOKmlxrfXXXgCoAEC,-h2nFG7fDg8,Did grace forget any superheroes in this video,Did grace forget any superheroes in this video,Thang Hau,https://yt3.ggpht.com/ytc/AKedOLSVtL-zWwcQTtp2hHwjBl65XcPxjnTL50zdrzPcew=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCN-jDoz9mCUHe-QTG4im4zA,UCN-jDoz9mCUHe-QTG4im4zA,True,none,1,2017-07-15 21:57:54+00:00,2017-07-15T21:57:54Z,True,0,True,,
youtube#commentThread,wH0z5009gtd1MMyILP8t98GHAMc,Ugjm-hp82RkcSngCoAEC,-h2nFG7fDg8,youtube#comment,ScjTD_sv_W3c1297E_A-wE2Wf5w,Ugjm-hp82RkcSngCoAEC,-h2nFG7fDg8,You should update this list with Mera&#39;s new costume for Aquaman,You should update this list with Mera's new costume for Aquaman,Riley Nissen,https://yt3.ggpht.com/ytc/AKedOLSQGTNMagr4M35PAh3ozbblJu0HSMg5CPEJqR-yhA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxWWz74WlL4E7JUc5leI_Mw,UCxWWz74WlL4E7JUc5leI_Mw,True,none,0,2017-07-15 01:50:03+00:00,2017-07-15T01:50:03Z,True,0,True,,
youtube#commentThread,cR9l-tM7GbJeKVCX-UNmYDNaGzw,UgjkzLG9T7YY4ngCoAEC,-h2nFG7fDg8,youtube#comment,fTjEDwQrPFt7nlVZZiBBsMRk-cU,UgjkzLG9T7YY4ngCoAEC,-h2nFG7fDg8,"Hi, I&#39;m Jenni<br>  I think that when more MCU and DCEU films come out you should do an updated list of this. For example, we haven&#39;t seen like Captain Marvel&#39;s costume, so yeah. I&#39;m a huge fan. Love your videos Grace! ❤️❤️","Hi, I'm Jenni
  I think that when more MCU and DCEU films come out you should do an updated list of this. For example, we haven't seen like Captain Marvel's costume, so yeah. I'm a huge fan. Love your videos Grace! ❤️❤️",Jenni,https://yt3.ggpht.com/ytc/AKedOLT69f6K3wQ-YH3GJ8nyBYE9GwbrPFwvr8zsnhkCKg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCCeANxJfvgtWxrvIhraf6HQ,UCCeANxJfvgtWxrvIhraf6HQ,True,none,1,2017-07-14 15:31:42+00:00,2017-07-14T15:31:42Z,True,0,True,,
youtube#commentThread,gzhpHHx5NxByqn81CqrAoUrzpCI,UgiBOVWfI_VfqXgCoAEC,-h2nFG7fDg8,youtube#comment,pIrFAxhYwpHv9tkPg4ZxKSCIHac,UgiBOVWfI_VfqXgCoAEC,-h2nFG7fDg8,"I agree with oh on katana, love the character but i think the costume could&#39;ve been better (her one in the current suicide squad comics would be great)","I agree with oh on katana, love the character but i think the costume could've been better (her one in the current suicide squad comics would be great)",Quinnsly 12,https://yt3.ggpht.com/ytc/AKedOLTaB3Htp5rUVQcMquwjYu_cx28AOq-fwmJ-8g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwQwv3vddPGszk567_pQi_Q,UCwQwv3vddPGszk567_pQi_Q,True,none,0,2017-07-09 20:01:22+00:00,2017-07-09T20:01:22Z,True,0,True,,
youtube#commentThread,OmsN5xY18rNk80NXb7krWJ06ccY,UggCmN93GNtnx3gCoAEC,-h2nFG7fDg8,youtube#comment,mVCFOKXFxq2mqExx5mu2JtJiJ5A,UggCmN93GNtnx3gCoAEC,-h2nFG7fDg8,Love your videos grace,Love your videos grace,Quinnsly 12,https://yt3.ggpht.com/ytc/AKedOLTaB3Htp5rUVQcMquwjYu_cx28AOq-fwmJ-8g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwQwv3vddPGszk567_pQi_Q,UCwQwv3vddPGszk567_pQi_Q,True,none,0,2017-07-09 19:56:47+00:00,2017-07-09T19:56:47Z,True,0,True,,
youtube#commentThread,JTKKSwB4td_HJ0-MsdOgGkrvbQg,Ugi7xtGaA5sQdHgCoAEC,-h2nFG7fDg8,youtube#comment,7zCqb3FfpQxt0qjn8C1OxKf7zG4,Ugi7xtGaA5sQdHgCoAEC,-h2nFG7fDg8,Yo I&#39;m surprised that Harley&#39;s costume isn&#39;t all the way at the bottom but I guess Grace likes to show skin 😏,Yo I'm surprised that Harley's costume isn't all the way at the bottom but I guess Grace likes to show skin 😏,bootycheeks,https://yt3.ggpht.com/ytc/AKedOLTKN8PwucxCveybFXpK16cmZR5coUV6dlTxkcJJuQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVghENUpNBKFoHle6PxMASQ,UCVghENUpNBKFoHle6PxMASQ,True,none,0,2017-06-29 04:49:09+00:00,2017-06-29T04:49:09Z,True,0,True,,
youtube#commentThread,qQk1BqkQ6Zcjj0q6ypt6BvyHlDA,UgiEcQX4iGdth3gCoAEC,-h2nFG7fDg8,youtube#comment,QBJ9aKuOY2Rb0d6ppFpeGutVo9s,UgiEcQX4iGdth3gCoAEC,-h2nFG7fDg8,MY HARLEY QUINN WON!,MY HARLEY QUINN WON!,Lesson Learned,https://yt3.ggpht.com/ytc/AKedOLRrXGdjBP1eRZaSqhbm1pOlTcUUrM2CCYZ6M3Ky9w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCH5zHJ-VEAH2bDj6iWktTCQ,UCH5zHJ-VEAH2bDj6iWktTCQ,True,none,0,2017-06-19 18:29:09+00:00,2017-06-19T18:29:09Z,True,0,True,,
youtube#commentThread,vAllp7Xkon5PkQLT51U8hUaHBEs,UgjtaUavB0iI0ngCoAEC,-h2nFG7fDg8,youtube#comment,dVZezrVcZ2kzA6OBeJZb8z6B0fw,UgjtaUavB0iI0ngCoAEC,-h2nFG7fDg8,"Love your videos! Now that James Wan fixed Mera&#39;s costume does that move her up on the list? Lol! After seeing that picture of Scarlet witch, I wish it turned out differently with a prettier top, bigger red cape, and crown. What a missed opportunity! Maybe they can evolve her costume and make it look more like the comics if fans ask for it enough, that would be nice! For me, Wonder Woman&#39;s costume is still number one because it&#39;s so beautiful, but Harley&#39;s was a big improvement!","Love your videos! Now that James Wan fixed Mera's costume does that move her up on the list? Lol! After seeing that picture of Scarlet witch, I wish it turned out differently with a prettier top, bigger red cape, and crown. What a missed opportunity! Maybe they can evolve her costume and make it look more like the comics if fans ask for it enough, that would be nice! For me, Wonder Woman's costume is still number one because it's so beautiful, but Harley's was a big improvement!",Brianna Lee,https://yt3.ggpht.com/ytc/AKedOLQWhzTTAr8xL-NZdk1xAkukABPNW0N2F1SCBWE1mw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCboYyaRDc70iQAVHE9fJLTA,UCboYyaRDc70iQAVHE9fJLTA,True,none,0,2017-06-19 11:22:28+00:00,2017-06-19T11:22:28Z,True,0,True,,
youtube#commentThread,Cl2N4wwhsXKFnFFaSzpbHFxq2k4,UghFX8NCpywe2XgCoAEC,-h2nFG7fDg8,youtube#comment,WoL90Y6z8jpaqZXxTWGqOKVx9_8,UghFX8NCpywe2XgCoAEC,-h2nFG7fDg8,"Really Grace Harley, ugh","Really Grace Harley, ugh",Stephanie Lopez,https://yt3.ggpht.com/n7Nody8E3_LZavmEjNvIUnbXDLPWmkQs9Ycjq18Bm9mJcbiC7rQdaBZEKUL9I4RZ2DUTMQoG=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCg8yVi0K_1f1qGp2F84vE4w,UCg8yVi0K_1f1qGp2F84vE4w,True,none,0,2017-06-15 05:04:53+00:00,2017-06-15T05:04:53Z,True,0,True,,
youtube#commentThread,yMe3mDXB6m-YGvN_qAYhbU4cJC8,Ughg0DyfcDrmF3gCoAEC,-h2nFG7fDg8,youtube#comment,jSN3eDoLnWc62dDECLhfImF0szY,Ughg0DyfcDrmF3gCoAEC,-h2nFG7fDg8,"Funny thing, if DC makes a movie which generates a lot of praise or talk, Marvel makes one too which just improves on the flaws of the DC one.<br><br>Batman V Superman (which was awfull) = Captain America: Civil war (which i loved)<br>Wonder Woman (Which i loved) = now Black Panther (Which looks awesome)","Funny thing, if DC makes a movie which generates a lot of praise or talk, Marvel makes one too which just improves on the flaws of the DC one.

Batman V Superman (which was awfull) = Captain America: Civil war (which i loved)
Wonder Woman (Which i loved) = now Black Panther (Which looks awesome)",Name,https://yt3.ggpht.com/ytc/AKedOLT19_Ms3Cji026IhvxMr3-u7S96XT9xxonkbwkQiA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfAChqW2KfSTq8dwpfcMHuw,UCfAChqW2KfSTq8dwpfcMHuw,True,none,0,2017-06-14 17:14:59+00:00,2017-06-14T17:14:59Z,True,0,True,,
youtube#commentThread,DRfSS-DBFPuCc8AMLQmpuiS57fc,Ugiswj4-xd3gHXgCoAEC,-h2nFG7fDg8,youtube#comment,s1erKKhA8UM3LWR_77_dWvgMb74,Ugiswj4-xd3gHXgCoAEC,-h2nFG7fDg8,"For me the costume depends on the character. Black Widow is supposed to be sexy (but needs to be protected) so that she can take her opponents off guard, or at least in my mind. I could care less about how revealing the costume is, but like I said, it depends on the character.","For me the costume depends on the character. Black Widow is supposed to be sexy (but needs to be protected) so that she can take her opponents off guard, or at least in my mind. I could care less about how revealing the costume is, but like I said, it depends on the character.",Hostile Flesh,https://yt3.ggpht.com/ytc/AKedOLSZn6lFclauGs4g4oPPqXCEH-R3_Y8HZHg3HjRvsA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCRGO_OsY3fFqWqsPDMJzj9A,UCRGO_OsY3fFqWqsPDMJzj9A,True,none,0,2017-06-12 19:26:10+00:00,2017-06-12T19:32:44Z,True,0,True,,
youtube#commentThread,S2bNVkhRI5urJFsPFc4rNxpCcX8,Ught-8fyNytbPXgCoAEC,-h2nFG7fDg8,youtube#comment,Cz09Pmb36IqnTwgbP_Z83e_abS0,Ught-8fyNytbPXgCoAEC,-h2nFG7fDg8,"I don&#39;t know too much about costumes, but Scarlett Johansson looks exactly like Black Widow/Natasha Romanov does in the comics, down to the cuffs and the utility belt.","I don't know too much about costumes, but Scarlett Johansson looks exactly like Black Widow/Natasha Romanov does in the comics, down to the cuffs and the utility belt.",Ramsha Ali Khan,https://yt3.ggpht.com/ytc/AKedOLRbd6wDco67foS3KGhvrLQgNnzKSM-LRdugQtax=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMjHTHz35WzVPlpxSSD-COQ,UCMjHTHz35WzVPlpxSSD-COQ,True,none,0,2017-06-09 15:25:10+00:00,2017-06-09T15:25:10Z,True,0,True,,
youtube#commentThread,FwTsQDLOt16lYJ2n_j2CVVPZGbc,UgjoCqD6QzQkD3gCoAEC,-h2nFG7fDg8,youtube#comment,a_AOeOumh8TYburHzWeGOR2cB5M,UgjoCqD6QzQkD3gCoAEC,-h2nFG7fDg8,We want grace to cosplay as Harley Quinn!!!!,We want grace to cosplay as Harley Quinn!!!!,Andrew L.,https://yt3.ggpht.com/ytc/AKedOLSnELoakl9nkAosHh6cwJn-ybIfYt1AeUDhViirc5E=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfuJW_TKMyIB4pm35wkorrw,UCfuJW_TKMyIB4pm35wkorrw,True,none,0,2017-06-08 10:53:56+00:00,2017-06-08T10:53:56Z,True,0,True,,
youtube#commentThread,Kr3jBnqnYBPXGmFZhec7MFoxdlE,UggkeQVCsWB-s3gCoAEC,-h2nFG7fDg8,youtube#comment,-0u_mtUMMFGT2bijA8UiLwn_8mA,UggkeQVCsWB-s3gCoAEC,-h2nFG7fDg8,its a no for me about Harley :-(,its a no for me about Harley :-(,Allison Colunga,https://yt3.ggpht.com/ytc/AKedOLRMOUqEcp749Bh4AC5s-dlDAHYWseiHP4CtTg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCh9psGAZoLXvP5wwfrZxcqA,UCh9psGAZoLXvP5wwfrZxcqA,True,none,0,2017-06-04 18:38:08+00:00,2017-06-04T18:38:08Z,True,0,True,,
youtube#commentThread,Sv4jmk4thsvgyN9dMaoAAjTWEuA,UgixZ2_6mr0lLHgCoAEC,-h2nFG7fDg8,youtube#comment,qqFerxZMLvd0SYB6O2RxduzUQ6M,UgixZ2_6mr0lLHgCoAEC,-h2nFG7fDg8,"if Harley can wear that underwear thing and women r OK with it, then why aren&#39;t they OK when wonder woman does it and want her to wear pants or a skirt?","if Harley can wear that underwear thing and women r OK with it, then why aren't they OK when wonder woman does it and want her to wear pants or a skirt?",thebuckrogers22,https://yt3.ggpht.com/ytc/AKedOLRQjE3hu7EeY9-f90omXLXMKfQWb7MZPRex8Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQmMtAFgK4DdO8ROfGdWG_w,UCQmMtAFgK4DdO8ROfGdWG_w,True,none,0,2017-06-04 06:15:32+00:00,2017-06-04T06:15:32Z,True,0,True,,
youtube#commentThread,5WlbSNnA0hoyPnTW_AZcT1HmQYY,UggzjY8ax4kVzHgCoAEC,-h2nFG7fDg8,youtube#comment,1ngMfZ1gc6x4fU01TG77q6xtOl0,UggzjY8ax4kVzHgCoAEC,-h2nFG7fDg8,black widows&#39;s costume was better in CA:TWS,black widows's costume was better in CA:TWS,Admire,https://yt3.ggpht.com/ytc/AKedOLQbMFig1x5LG4vpMcOl8FsLZ4MgCQcto1oxwqSOig=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCFSVb3tgofnVWxuTtxuv3XA,UCFSVb3tgofnVWxuTtxuv3XA,True,none,0,2017-06-04 00:42:07+00:00,2017-06-04T00:42:07Z,True,0,True,,
youtube#commentThread,p7W0YVDdZKVMGECvlazcSKHTOls,UgiCH22MsRVOt3gCoAEC,-h2nFG7fDg8,youtube#comment,I-EllIsi0daQViOain4YlTFpL_8,UgiCH22MsRVOt3gCoAEC,-h2nFG7fDg8,I&#39;ve always thought that the new Harley from SS costume was god awful,I've always thought that the new Harley from SS costume was god awful,Dates,https://yt3.ggpht.com/ytc/AKedOLRe3OZOAMia9kxo3KcGp00XDz4uQsAMeT8Z5tSWxg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2Ic1eGIvQiS_pGdlGC11HQ,UC2Ic1eGIvQiS_pGdlGC11HQ,True,none,0,2017-05-30 02:17:30+00:00,2017-05-30T02:17:30Z,True,0,True,,
youtube#commentThread,cxpaKrL99ODDdjVmSbmM22Bsp2E,UghfcKq55PfThHgCoAEC,-h2nFG7fDg8,youtube#comment,47TFh0weHWfNiLjZFsd9GYR8HjY,UghfcKq55PfThHgCoAEC,-h2nFG7fDg8,"&quot;I&#39;d totally like to raid her closet.&quot;<br>May be the female take, but sounds just like something the males might say on the <b>costume</b> as well 😜","""I'd totally like to raid her closet.""
May be the female take, but sounds just like something the males might say on the *costume* as well 😜",AxeKick80,https://yt3.ggpht.com/ytc/AKedOLQ7KC7dTNaY-Wk288KuXmhFcMfhLbSGftZYuGNa=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzVHoYesSVCZXca4eprY6Tg,UCzVHoYesSVCZXca4eprY6Tg,True,none,0,2017-05-22 00:16:50+00:00,2017-05-22T00:16:50Z,True,0,True,,
youtube#commentThread,ktUts_lDLoCTbOOGmu_UAeFKMrg,Ugh4gFWldxKDqHgCoAEC,-h2nFG7fDg8,youtube#comment,nUO1vtx6tPtiP5fKn4M605FiQbs,Ugh4gFWldxKDqHgCoAEC,-h2nFG7fDg8,BW curly hair looks so ugly i hate her first look,BW curly hair looks so ugly i hate her first look,Night Wing,https://yt3.ggpht.com/ytc/AKedOLSTK2kLwixmsD8WVM11xx4laXeuQtQ0HyBIV_H9=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0iUx8OcWGz0jl0w78JM4SQ,UC0iUx8OcWGz0jl0w78JM4SQ,True,none,0,2017-05-15 14:03:46+00:00,2017-05-15T14:03:46Z,True,0,True,,
youtube#commentThread,_URxVr5Ubqwvi-06sgUoqRw4FTQ,UggamiiRqsTvUXgCoAEC,-h2nFG7fDg8,youtube#comment,T4r--0fQEVduu7mbg7PMbuE45a4,UggamiiRqsTvUXgCoAEC,-h2nFG7fDg8,how is Katana that Iow<br><br><br><br><br><br>enchantress is WAAAAAAAAAAY worse,"how is Katana that Iow





enchantress is WAAAAAAAAAAY worse",check film fantastic,https://yt3.ggpht.com/ytc/AKedOLRp2pEypnnTXZM-BvZfu0q55hIMK31ESp3BNZTM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCe9kvJc_YG73a5YTWyhi4Tg,UCe9kvJc_YG73a5YTWyhi4Tg,True,none,0,2017-05-13 12:42:35+00:00,2017-05-13T12:42:35Z,True,0,True,,
youtube#commentThread,T2PVzSQFQrJbsGkow_X_zAiz174,UghnStM2DRpQcHgCoAEC,-h2nFG7fDg8,youtube#comment,I2SNPPoEUWOCwHy4UVlFjmozIsM,UghnStM2DRpQcHgCoAEC,-h2nFG7fDg8,"If they can make a Rita Repulsa outfit for a shitty Power Rangers movie, then give us a damn WITCHBLADE movie already!","If they can make a Rita Repulsa outfit for a shitty Power Rangers movie, then give us a damn WITCHBLADE movie already!",MrDman21,https://yt3.ggpht.com/ytc/AKedOLTv2Kjsqdx6iJMUlGPCALIACI2tyG9_977i_ziA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAUvLi9W4_7NbyaFVGmTNFw,UCAUvLi9W4_7NbyaFVGmTNFw,True,none,0,2017-04-16 19:26:25+00:00,2017-04-16T19:26:25Z,True,0,True,,
youtube#commentThread,gnfoO8IkvIe-lZWXsQIKx5-wWmY,Uggg60C_qk__WXgCoAEC,-h2nFG7fDg8,youtube#comment,JpgV3EP2oijSmAq_urh1nM1V_JA,Uggg60C_qk__WXgCoAEC,-h2nFG7fDg8,Well I do agree with you on most what you said... I have to give the best to WonderWoman for Harley Quinn is not the best. How many women do you know will those heels in battle. Harley Quinn is most fun but not best outfit by far. And Mera outfit I do like but yes I agree with you it should sparkle more. If you look at it closely it&#39;s much like BlackWidow it&#39;s best for fighting.,Well I do agree with you on most what you said... I have to give the best to WonderWoman for Harley Quinn is not the best. How many women do you know will those heels in battle. Harley Quinn is most fun but not best outfit by far. And Mera outfit I do like but yes I agree with you it should sparkle more. If you look at it closely it's much like BlackWidow it's best for fighting.,Rhonda Paige,https://yt3.ggpht.com/ytc/AKedOLS1p0iJBmSC7nel8BL85RV5Zt3HQWF6H10QFg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7MAvEDs_MWLOKlOtNhIYLg,UC7MAvEDs_MWLOKlOtNhIYLg,True,none,0,2017-04-02 19:01:49+00:00,2017-04-02T19:01:49Z,True,0,True,,
youtube#commentThread,MqaF5bKYG2gtF01ApbEEnXZhMQI,UgzLUSoe0waUiIdpxDh4AaABAg,-h2nFG7fDg8,youtube#comment,PA7wBZxlj8Dfb0B89-3K2q0V1SI,UgzLUSoe0waUiIdpxDh4AaABAg,-h2nFG7fDg8,"I think Grace wants the number for the go-to super heroine stylist/hairdresser, Am I wrong??","I think Grace wants the number for the go-to super heroine stylist/hairdresser, Am I wrong??",andromedafan,https://yt3.ggpht.com/ytc/AKedOLRhacDQ7TOpAjMnTaIj4pQkw1aJ3lEmz7JTaqQ9=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2vugBZDW99OlEISxo75LcQ,UC2vugBZDW99OlEISxo75LcQ,True,none,0,2017-03-27 23:52:00+00:00,2017-03-27T23:52:00Z,True,0,True,,
youtube#commentThread,Abz49b0f8RopugHbGpJr8wJfZus,UgypFjdV-ZxbZDAR-6Z4AaABAg,-h2nFG7fDg8,youtube#comment,Hwm_mYFAHtWOPaGDXgeB24bJ_5Q,UgypFjdV-ZxbZDAR-6Z4AaABAg,-h2nFG7fDg8,I love #7 because of that HotTopic look,I love #7 because of that HotTopic look,My Chemical Fall out at the Piløts Disco,https://yt3.ggpht.com/ytc/AKedOLQy7QlL3CvTYyq4pO2nvqv7lncYbjP9v54nuC7H=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCffpipxA1iGjtNtBiAJXzwA,UCffpipxA1iGjtNtBiAJXzwA,True,none,0,2017-03-26 20:37:06+00:00,2017-03-26T20:37:06Z,True,0,True,,
youtube#commentThread,eVEABvdd17V6Www75ALNT3w_p5g,Ugi_nyzS3pSCPHgCoAEC,-h2nFG7fDg8,youtube#comment,S8d0slt9LzJK13JYb0q57o_CBSs,Ugi_nyzS3pSCPHgCoAEC,-h2nFG7fDg8,"I guess the Black Widow is my favorite Marvel dressed lady while (even though I hate the character) at DC it would have to be  Harlequin.  <br><br>That  being said I would love to see these ladies from both  Marvel and DC dressed to kill;  Raven, Cheshire, Madame Hydra and Monica Rambeau aka Photon.","I guess the Black Widow is my favorite Marvel dressed lady while (even though I hate the character) at DC it would have to be  Harlequin.  

That  being said I would love to see these ladies from both  Marvel and DC dressed to kill;  Raven, Cheshire, Madame Hydra and Monica Rambeau aka Photon.",JP Faun,https://yt3.ggpht.com/ytc/AKedOLTASIK58f6zLrh0uOPVlQz32Gte-7wdHeWtMqmUsg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMLIAZotpMcVPCxXaPskvHw,UCMLIAZotpMcVPCxXaPskvHw,True,none,0,2017-03-12 02:48:51+00:00,2017-03-12T02:49:06Z,True,0,True,,
youtube#commentThread,wKuvfW5WqldkOSaoaF8lxiq7E14,UgipRL0N2M4Nz3gCoAEC,-h2nFG7fDg8,youtube#comment,Z4um4vbqKGLIxGYp4kRwThCaBhM,UgipRL0N2M4Nz3gCoAEC,-h2nFG7fDg8,"In defense of Mera, Atlantians are warriors so wearing an armor like costume makes sense.","In defense of Mera, Atlantians are warriors so wearing an armor like costume makes sense.",7or7,https://yt3.ggpht.com/ytc/AKedOLQvQwzLu-M9fcyjJc-GmZb4Cy7FnQNWo9u3LqTEmQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnbtzWN20tPfaE3vyc8x9cg,UCnbtzWN20tPfaE3vyc8x9cg,True,none,0,2017-03-10 20:18:40+00:00,2017-03-10T20:18:40Z,True,0,True,,
youtube#commentThread,fWZn7_cXWj8uFhqKIgXFXZ19Fis,Ugh2pD9-xUlePXgCoAEC,-h2nFG7fDg8,youtube#comment,izhl6Q5bb1Hnh9JqX6qfABFuR2I,Ugh2pD9-xUlePXgCoAEC,-h2nFG7fDg8,I think Harley&#39;s costume is the worst. I was really disappointed with her portrayal in suicide squad since she&#39;s my favourite DC character,I think Harley's costume is the worst. I was really disappointed with her portrayal in suicide squad since she's my favourite DC character,Noah LoLer,https://yt3.ggpht.com/ytc/AKedOLQYgv38YijTPzASMpM63NPVB50y3XLYHndD58Z56A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClJfrhFtICWsYBQiChqKMQw,UClJfrhFtICWsYBQiChqKMQw,True,none,0,2017-03-07 13:04:46+00:00,2017-03-07T13:04:46Z,True,0,True,,
youtube#commentThread,Dv8IuZz7iBINPcdcto2DsQYLBmI,Ugj_1J6nBwFVnngCoAEC,-h2nFG7fDg8,youtube#comment,2c8nMbQyJqv8Fm-DnB62K65k1K8,Ugj_1J6nBwFVnngCoAEC,-h2nFG7fDg8,Wonder Woman is #1 to me,Wonder Woman is #1 to me,legomai emfasi,https://yt3.ggpht.com/ytc/AKedOLTeFmGrtQU207nuVM5BBRTHv_cWnEcfn4nmfbTSXg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClqPZx744PndNjf3-PTQkzQ,UClqPZx744PndNjf3-PTQkzQ,True,none,0,2017-02-26 23:10:53+00:00,2017-02-26T23:10:53Z,True,0,True,,
youtube#commentThread,ZS-NLRXrO57QF5TQFpYa585Z1iE,Ugj_uaLrfJ4213gCoAEC,-h2nFG7fDg8,youtube#comment,dLKOa0Ed2QHF3p4v8b9ZvTVIUyA,Ugj_uaLrfJ4213gCoAEC,-h2nFG7fDg8,Bratz dolls are the ones competing with Barbie.,Bratz dolls are the ones competing with Barbie.,hydrolito,https://yt3.ggpht.com/ytc/AKedOLSXlDq0UU_DfEpi7hg4voY4V8ligZSq8JG6_g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIWgQdTqwpkAro20hlJM4kg,UCIWgQdTqwpkAro20hlJM4kg,True,none,1,2017-02-18 02:41:24+00:00,2017-02-18T02:41:24Z,True,0,True,,
youtube#commentThread,u3tHzCvro-TZuxl4XxZdlFkoXfc,UgjvjmT90TNi6ngCoAEC,-h2nFG7fDg8,youtube#comment,rKMefFeS527_WG__pfvclAxF4zs,UgjvjmT90TNi6ngCoAEC,-h2nFG7fDg8,"Sif costume not perfect but does have protective armour, sword and shield. Yeah they could have copied a viking armour but they were not exactly trying to be the same as vikings. Carbon based shield would not exactly look same as steel shield but could be stronger, does anyone know what a carbon based shield would look like? Katana&#39;s costume not that bad think they sometimes change costume from comic to something else and make worst. I don&#39;t particularly like way they changed Superman costume for example sort of a belted look but no belt what&#39;s up with that? Also sort of armband look that more resembles Captain Marvel. Outfit is for fighting not a fashion show or beauty pageant so Katana&#39;s costume fine. Mera not streamlined enough for swimming but she can control water so doesn&#39;t really matter. I like comic book look better but they could have done worse. I liked Mera&#39;s costume in the comic it sort of resembled a Mermaid but with outfit rather than a literal fish tail and skin.","Sif costume not perfect but does have protective armour, sword and shield. Yeah they could have copied a viking armour but they were not exactly trying to be the same as vikings. Carbon based shield would not exactly look same as steel shield but could be stronger, does anyone know what a carbon based shield would look like? Katana's costume not that bad think they sometimes change costume from comic to something else and make worst. I don't particularly like way they changed Superman costume for example sort of a belted look but no belt what's up with that? Also sort of armband look that more resembles Captain Marvel. Outfit is for fighting not a fashion show or beauty pageant so Katana's costume fine. Mera not streamlined enough for swimming but she can control water so doesn't really matter. I like comic book look better but they could have done worse. I liked Mera's costume in the comic it sort of resembled a Mermaid but with outfit rather than a literal fish tail and skin.",hydrolito,https://yt3.ggpht.com/ytc/AKedOLSXlDq0UU_DfEpi7hg4voY4V8ligZSq8JG6_g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIWgQdTqwpkAro20hlJM4kg,UCIWgQdTqwpkAro20hlJM4kg,True,none,0,2017-02-18 01:57:58+00:00,2017-02-18T02:29:36Z,True,0,True,,
